ItemID,FeatureID,Value
130,371,1.0000
131,0,1.0000
131,1,1.0000
131,2,1.0000
131,4,1.0000
131,9,1.0000
131,30,1.0000
131,40,1.0000
131,270,1.0000
132,0,1.0000
132,1,1.0000
132,2,1.0000
132,4,1.0000
132,7,1.0000
132,9,1.0000
132,94,1.0000
133,0,1.0000
133,1,1.0000
133,2,1.0000
133,3,1.0000
133,5,1.0000
133,14,1.0000
133,21,1.0000
133,46,1.0000
133,50,1.0000
133,98,1.0000
133,147,1.0000
133,311,1.0000
133,319,1.0000
134,0,1.0000
134,1,1.0000
134,2,1.0000
134,3,1.0000
134,4,1.0000
134,10,1.0000
134,19,1.0000
134,78,1.0000
134,213,1.0000
135,0,1.0000
135,1,1.0000
135,2,1.0000
135,3,1.0000
135,5,1.0000
135,46,1.0000
135,84,1.0000
135,140,1.0000
135,328,1.0000
135,366,1.0000
136,0,1.0000
136,1,1.0000
136,2,1.0000
136,3,1.0000
136,4,1.0000
136,5,1.0000
136,7,1.0000
136,40,1.0000
136,133,1.0000
136,354,1.0000
136,398,1.0000
137,0,1.0000
137,1,1.0000
137,2,1.0000
137,3,1.0000
137,4,1.0000
137,7,1.0000
137,25,1.0000
137,30,1.0000
137,33,1.0000
137,139,1.0000
137,230,1.0000
137,293,1.0000
137,359,1.0000
138,0,1.0000
138,1,1.0000
138,2,1.0000
138,3,1.0000
138,8,1.0000
138,11,1.0000
138,14,1.0000
138,80,1.0000
138,99,1.0000
138,149,1.0000
138,255,1.0000
139,0,1.0000
139,1,1.0000
139,3,1.0000
139,4,1.0000
139,6,1.0000
139,10,1.0000
139,15,1.0000
139,28,1.0000
139,40,1.0000
139,266,1.0000
139,294,2.0000
139,392,1.0000
140,0,1.0000
140,1,1.0000
140,2,1.0000
140,3,1.0000
140,4,1.0000
140,10,1.0000
140,24,1.0000
140,76,1.0000
140,133,1.0000
140,137,1.0000
140,183,1.0000
140,184,1.0000
140,358,1.0000
140,360,1.0000
141,0,1.0000
141,1,1.0000
141,2,1.0000
141,3,1.0000
141,8,1.0000
141,14,1.0000
141,24,1.0000
141,42,1.0000
141,89,1.0000
141,158,1.0000
141,175,1.0000
141,204,1.0000
141,253,1.0000
141,290,1.0000
141,370,1.0000
142,0,1.0000
142,1,1.0000
142,2,1.0000
142,3,1.0000
142,4,1.0000
142,96,1.0000
142,184,1.0000
142,218,1.0000
142,259,1.0000
142,292,1.0000
142,375,1.0000
143,0,1.0000
143,1,1.0000
143,2,1.0000
143,3,1.0000
143,4,1.0000
143,6,1.0000
143,10,1.0000
143,19,1.0000
143,29,1.0000
143,60,1.0000
143,73,1.0000
143,75,1.0000
143,88,1.0000
143,154,1.0000
143,229,1.0000
144,0,1.0000
144,1,1.0000
144,2,1.0000
144,3,1.0000
144,5,1.0000
144,7,1.0000
144,27,1.0000
144,96,1.0000
144,97,2.0000
144,217,1.0000
144,300,1.0000
144,364,1.0000
145,0,1.0000
145,1,1.0000
145,2,1.0000
145,3,1.0000
145,4,1.0000
145,11,1.0000
145,33,1.0000
145,35,1.0000
145,96,1.0000
145,117,1.0000
145,140,2.0000
146,0,1.0000
146,1,1.0000
146,2,1.0000
146,3,1.0000
146,5,1.0000
146,11,1.0000
146,16,1.0000
146,17,1.0000
146,22,1.0000
146,84,1.0000
146,93,1.0000
146,96,1.0000
146,188,1.0000
146,261,1.0000
146,325,1.0000
147,0,1.0000
147,1,1.0000
147,2,1.0000
147,3,1.0000
147,8,1.0000
147,11,1.0000
147,17,1.0000
147,45,1.0000
147,83,1.0000
147,91,1.0000
147,194,1.0000
147,208,1.0000
147,243,1.0000
147,386,1.0000
148,0,1.0000
148,11,1.0000
148,16,1.0000
148,17,1.0000
148,22,1.0000
148,32,1.0000
148,34,1.0000
148,39,1.0000
149,0,1.0000
149,1,1.0000
149,2,1.0000
149,3,1.0000
149,4,1.0000
149,168,1.0000
149,215,1.0000
149,331,1.0000
150,0,1.0000
150,1,1.0000
150,2,1.0000
150,3,1.0000
150,9,1.0000
150,11,1.0000
150,16,1.0000
150,17,1.0000
150,21,1.0000
150,24,1.0000
150,99,1.0000
150,297,1.0000
151,0,1.0000
151,1,1.0000
151,2,1.0000
151,3,1.0000
151,16,1.0000
151,22,1.0000
151,154,1.0000
151,184,1.0000
151,201,1.0000
151,311,1.0000
151,375,1.0000
151,387,1.0000
152,0,1.0000
152,1,1.0000
152,2,1.0000
152,3,1.0000
152,6,1.0000
152,8,1.0000
152,11,1.0000
152,13,1.0000
152,14,1.0000
152,24,1.0000
152,42,1.0000
152,89,1.0000
152,175,1.0000
152,253,1.0000
152,290,1.0000
152,370,1.0000
153,0,1.0000
153,1,1.0000
153,2,1.0000
153,3,1.0000
153,8,1.0000
153,11,1.0000
153,17,1.0000
153,45,1.0000
153,83,1.0000
153,91,1.0000
153,194,1.0000
153,208,1.0000
153,243,1.0000
153,386,1.0000
154,0,1.0000
154,1,1.0000
154,2,1.0000
154,3,1.0000
154,9,1.0000
154,11,1.0000
154,16,1.0000
154,17,1.0000
154,24,1.0000
154,99,1.0000
154,173,1.0000
154,303,1.0000
154,392,1.0000
155,0,1.0000
155,1,1.0000
155,2,1.0000
155,3,1.0000
155,4,1.0000
155,7,1.0000
155,45,1.0000
156,0,1.0000
156,1,1.0000
156,2,1.0000
156,3,1.0000
156,8,1.0000
156,11,1.0000
156,13,1.0000
156,16,1.0000
156,22,1.0000
156,48,1.0000
156,80,1.0000
156,201,1.0000
156,246,1.0000
156,387,1.0000
157,0,1.0000
157,1,1.0000
157,2,1.0000
157,3,1.0000
157,5,1.0000
157,9,1.0000
157,11,1.0000
157,16,1.0000
157,17,1.0000
157,24,1.0000
157,42,1.0000
157,89,1.0000
157,113,1.0000
157,194,1.0000
157,204,1.0000
157,206,1.0000
158,0,1.0000
158,1,1.0000
158,2,1.0000
158,3,1.0000
158,5,1.0000
158,7,1.0000
158,19,1.0000
158,27,1.0000
158,355,1.0000
158,373,1.0000
159,0,1.0000
159,1,1.0000
159,2,1.0000
159,3,1.0000
159,4,1.0000
159,7,1.0000
159,29,1.0000
159,65,1.0000
159,258,1.0000
160,0,1.0000
160,1,1.0000
160,2,1.0000
160,3,1.0000
160,9,1.0000
160,11,1.0000
160,13,1.0000
160,16,1.0000
160,17,1.0000
160,24,1.0000
160,303,1.0000
160,356,1.0000
160,392,1.0000
161,0,1.0000
161,1,1.0000
161,2,1.0000
161,3,1.0000
161,9,1.0000
161,11,1.0000
161,16,1.0000
161,17,1.0000
161,20,1.0000
161,149,1.0000
161,210,1.0000
162,0,1.0000
162,1,1.0000
162,2,1.0000
162,3,1.0000
162,5,1.0000
162,16,1.0000
162,17,1.0000
162,22,1.0000
162,48,1.0000
162,183,1.0000
162,201,1.0000
162,387,1.0000
163,0,1.0000
163,1,1.0000
163,2,1.0000
163,5,1.0000
163,8,1.0000
163,9,1.0000
163,10,1.0000
163,27,1.0000
163,109,1.0000
163,123,1.0000
163,143,1.0000
163,150,1.0000
163,156,1.0000
163,210,1.0000
164,0,1.0000
164,1,1.0000
164,2,1.0000
164,3,1.0000
164,9,1.0000
164,11,1.0000
164,16,1.0000
164,17,1.0000
164,18,1.0000
164,24,1.0000
164,303,1.0000
164,356,1.0000
164,392,1.0000
165,0,1.0000
165,1,1.0000
165,2,1.0000
165,3,1.0000
165,5,1.0000
165,16,1.0000
165,22,1.0000
165,33,1.0000
165,84,1.0000
165,140,1.0000
166,0,1.0000
166,1,1.0000
166,2,1.0000
166,3,1.0000
166,4,1.0000
166,11,1.0000
166,125,1.0000
166,126,1.0000
166,270,1.0000
166,285,3.0000
166,302,1.0000
166,373,1.0000
167,0,1.0000
167,1,1.0000
167,2,1.0000
167,3,1.0000
167,8,1.0000
167,17,1.0000
167,32,1.0000
167,40,1.0000
167,74,1.0000
167,126,1.0000
167,166,1.0000
167,261,1.0000
168,0,1.0000
168,1,1.0000
168,2,1.0000
168,3,1.0000
168,4,1.0000
168,7,1.0000
168,9,1.0000
168,13,1.0000
168,24,1.0000
168,77,1.0000
168,82,1.0000
168,100,1.0000
168,176,1.0000
169,0,1.0000
169,1,1.0000
169,2,1.0000
169,3,1.0000
169,5,1.0000
169,11,1.0000
169,16,1.0000
169,22,1.0000
169,201,1.0000
169,280,1.0000
169,387,1.0000
170,0,1.0000
170,1,1.0000
170,2,1.0000
170,3,1.0000
170,8,1.0000
170,11,1.0000
170,13,1.0000
170,14,1.0000
170,25,1.0000
170,29,1.0000
170,35,1.0000
170,40,1.0000
170,43,1.0000
170,52,1.0000
170,72,1.0000
170,82,1.0000
170,153,1.0000
170,179,1.0000
170,319,1.0000
170,327,1.0000
170,361,1.0000
171,0,1.0000
171,1,1.0000
171,2,1.0000
171,3,1.0000
171,6,1.0000
171,8,1.0000
171,9,1.0000
171,11,1.0000
171,14,1.0000
171,18,1.0000
171,24,1.0000
171,84,1.0000
171,119,1.0000
171,141,1.0000
171,214,1.0000
172,0,1.0000
172,1,1.0000
172,2,1.0000
172,3,1.0000
172,4,1.0000
172,40,1.0000
172,74,1.0000
172,131,1.0000
172,292,1.0000
172,347,1.0000
173,0,1.0000
173,1,1.0000
173,2,1.0000
173,3,1.0000
173,9,1.0000
173,11,1.0000
173,16,1.0000
173,17,1.0000
173,24,1.0000
173,190,1.0000
173,210,1.0000
173,303,1.0000
173,321,1.0000
173,392,1.0000
173,397,1.0000
174,0,1.0000
174,1,1.0000
174,2,1.0000
174,3,1.0000
174,4,1.0000
174,6,1.0000
174,8,1.0000
174,10,1.0000
174,238,1.0000
174,343,1.0000
175,0,1.0000
175,1,1.0000
175,2,1.0000
175,3,1.0000
175,4,1.0000
175,6,1.0000
175,8,1.0000
175,14,1.0000
175,33,1.0000
175,158,1.0000
175,181,1.0000
175,218,1.0000
175,288,1.0000
175,382,1.0000
176,0,1.0000
176,1,1.0000
176,2,1.0000
176,3,1.0000
176,8,1.0000
176,11,1.0000
176,14,1.0000
176,26,1.0000
176,80,1.0000
176,117,1.0000
176,209,1.0000
176,234,1.0000
176,244,1.0000
176,284,1.0000
176,286,1.0000
176,339,3.0000
176,381,1.0000
177,0,1.0000
177,1,1.0000
177,2,1.0000
177,3,1.0000
177,4,1.0000
177,6,1.0000
177,8,1.0000
177,10,1.0000
177,24,1.0000
177,84,1.0000
177,119,1.0000
177,137,1.0000
177,141,1.0000
177,149,1.0000
177,214,1.0000
177,284,1.0000
177,392,1.0000
178,0,1.0000
178,1,1.0000
178,2,1.0000
178,3,1.0000
178,11,1.0000
178,17,1.0000
178,38,1.0000
178,45,1.0000
178,208,1.0000
178,243,1.0000
179,0,1.0000
179,1,1.0000
179,2,1.0000
179,3,1.0000
179,4,1.0000
179,7,1.0000
179,14,1.0000
179,24,1.0000
179,71,1.0000
179,158,1.0000
179,381,1.0000
180,0,1.0000
180,1,1.0000
180,2,1.0000
180,4,1.0000
180,6,1.0000
180,9,1.0000
180,31,1.0000
180,36,1.0000
180,150,1.0000
180,321,1.0000
180,395,1.0000
181,0,1.0000
181,1,1.0000
181,2,1.0000
181,3,1.0000
181,5,1.0000
181,8,1.0000
181,11,1.0000
181,33,1.0000
181,148,1.0000
181,241,1.0000
181,314,1.0000
181,339,1.0000
182,0,1.0000
182,1,1.0000
182,2,1.0000
182,3,1.0000
182,4,1.0000
182,5,1.0000
182,16,1.0000
182,22,1.0000
182,48,1.0000
182,201,1.0000
182,387,1.0000
183,0,1.0000
183,1,1.0000
183,2,1.0000
183,3,1.0000
183,5,1.0000
183,16,1.0000
183,22,1.0000
183,140,1.0000
183,201,2.0000
183,246,1.0000
183,382,1.0000
183,387,1.0000
184,0,1.0000
184,1,1.0000
184,2,1.0000
184,3,1.0000
184,8,1.0000
184,17,1.0000
184,45,1.0000
185,0,1.0000
185,1,1.0000
185,2,1.0000
185,3,1.0000
185,6,1.0000
185,10,1.0000
185,18,1.0000
185,45,1.0000
185,73,1.0000
185,75,1.0000
185,88,1.0000
185,137,1.0000
185,152,1.0000
185,208,1.0000
185,292,1.0000
186,0,1.0000
186,1,1.0000
186,2,1.0000
186,3,1.0000
186,4,1.0000
186,6,1.0000
186,8,1.0000
186,10,1.0000
186,25,1.0000
186,32,1.0000
186,35,1.0000
186,54,1.0000
187,0,1.0000
187,1,1.0000
187,2,1.0000
187,3,1.0000
187,8,1.0000
187,11,1.0000
187,19,1.0000
187,20,1.0000
187,27,1.0000
187,87,1.0000
187,148,1.0000
187,202,1.0000
187,312,1.0000
187,327,1.0000
187,346,1.0000
187,367,2.0000
188,0,1.0000
188,1,1.0000
188,2,1.0000
188,3,1.0000
188,5,1.0000
188,8,1.0000
188,10,1.0000
188,26,1.0000
189,0,1.0000
189,1,1.0000
189,2,1.0000
189,3,1.0000
189,4,1.0000
189,8,1.0000
189,11,1.0000
189,19,1.0000
189,31,1.0000
189,41,1.0000
189,72,1.0000
189,112,1.0000
189,148,1.0000
189,323,1.0000
190,0,1.0000
190,1,1.0000
190,2,1.0000
190,3,1.0000
190,5,1.0000
190,20,1.0000
190,25,1.0000
190,26,1.0000
190,61,1.0000
191,0,1.0000
191,1,1.0000
191,2,1.0000
191,3,1.0000
191,4,1.0000
191,6,1.0000
191,18,1.0000
191,33,1.0000
191,36,1.0000
191,98,1.0000
191,189,1.0000
191,360,1.0000
192,0,1.0000
192,1,1.0000
192,2,1.0000
192,3,1.0000
192,17,1.0000
192,27,1.0000
192,224,1.0000
192,287,1.0000
192,313,1.0000
193,0,1.0000
193,1,1.0000
193,2,1.0000
193,3,1.0000
193,4,1.0000
193,5,1.0000
193,6,1.0000
193,46,1.0000
193,217,2.0000
193,300,1.0000
193,346,1.0000
194,0,1.0000
194,1,1.0000
194,2,1.0000
194,3,1.0000
194,6,1.0000
194,8,1.0000
194,50,1.0000
194,98,1.0000
194,131,1.0000
194,168,1.0000
194,195,1.0000
194,205,1.0000
194,344,1.0000
194,365,1.0000
194,368,1.0000
195,0,1.0000
195,1,1.0000
195,2,1.0000
195,3,1.0000
195,4,1.0000
195,5,1.0000
195,7,1.0000
195,24,1.0000
195,90,1.0000
195,367,1.0000
196,0,1.0000
196,1,1.0000
196,2,1.0000
196,3,1.0000
196,4,1.0000
196,7,1.0000
196,13,1.0000
196,20,1.0000
196,24,1.0000
196,25,1.0000
196,340,1.0000
196,363,1.0000
197,0,1.0000
197,1,1.0000
197,2,1.0000
197,3,1.0000
197,12,1.0000
198,0,1.0000
198,1,1.0000
198,2,1.0000
198,3,1.0000
198,6,1.0000
198,9,1.0000
198,12,1.0000
198,14,1.0000
198,34,1.0000
198,45,1.0000
198,380,1.0000
199,0,1.0000
199,1,1.0000
199,4,1.0000
199,7,1.0000
199,13,1.0000
199,15,1.0000
199,17,1.0000
199,20,1.0000
199,21,1.0000
199,51,1.0000
200,0,1.0000
200,1,1.0000
200,2,1.0000
200,3,1.0000
200,4,1.0000
200,54,1.0000
200,97,1.0000
200,185,1.0000
200,237,2.0000
201,0,1.0000
201,1,1.0000
201,2,1.0000
201,3,1.0000
201,4,1.0000
201,5,1.0000
201,7,1.0000
201,13,1.0000
201,17,1.0000
201,25,1.0000
201,40,1.0000
201,231,1.0000
201,331,1.0000
201,352,1.0000
201,388,1.0000
202,0,1.0000
202,1,1.0000
202,2,1.0000
202,3,1.0000
202,24,1.0000
202,41,1.0000
202,137,1.0000
202,172,3.0000
202,252,1.0000
203,0,1.0000
203,1,1.0000
203,2,1.0000
203,3,1.0000
203,4,1.0000
203,8,1.0000
203,11,1.0000
203,31,1.0000
203,38,1.0000
204,0,1.0000
204,1,1.0000
204,2,1.0000
204,3,1.0000
204,4,1.0000
204,5,1.0000
204,54,1.0000
205,0,1.0000
205,1,1.0000
205,2,1.0000
205,3,1.0000
205,4,1.0000
205,10,1.0000
205,19,1.0000
205,31,1.0000
205,33,1.0000
205,41,1.0000
205,265,1.0000
205,293,1.0000
206,0,1.0000
206,1,1.0000
206,2,1.0000
206,3,1.0000
206,7,1.0000
206,12,1.0000
206,46,1.0000
206,72,1.0000
206,242,2.0000
206,256,1.0000
206,290,1.0000
206,392,1.0000
207,0,1.0000
207,1,1.0000
207,2,1.0000
207,3,1.0000
207,6,1.0000
207,10,1.0000
207,27,1.0000
207,93,1.0000
207,97,2.0000
207,134,1.0000
207,232,1.0000
207,237,1.0000
207,271,1.0000
207,281,1.0000
208,0,1.0000
208,1,1.0000
208,2,1.0000
208,3,1.0000
208,4,1.0000
208,10,1.0000
208,26,1.0000
208,73,1.0000
208,75,1.0000
208,88,1.0000
208,110,1.0000
208,398,1.0000
209,0,1.0000
209,1,1.0000
209,2,1.0000
209,3,1.0000
209,5,1.0000
209,22,1.0000
209,26,1.0000
209,79,1.0000
209,107,1.0000
210,0,1.0000
210,1,1.0000
210,2,1.0000
210,3,1.0000
210,6,1.0000
210,11,1.0000
210,12,1.0000
210,46,1.0000
210,141,1.0000
210,188,1.0000
210,238,1.0000
210,300,1.0000
210,301,1.0000
210,304,1.0000
211,0,1.0000
211,1,1.0000
211,2,1.0000
211,3,1.0000
211,6,1.0000
211,8,1.0000
211,11,1.0000
211,12,1.0000
211,14,1.0000
211,17,1.0000
211,45,1.0000
211,162,1.0000
211,188,1.0000
211,228,1.0000
212,0,1.0000
212,1,1.0000
212,2,1.0000
212,3,1.0000
212,6,1.0000
212,8,1.0000
212,10,1.0000
212,11,1.0000
212,24,1.0000
212,209,1.0000
213,0,1.0000
213,1,1.0000
213,2,1.0000
213,3,1.0000
213,6,1.0000
213,7,1.0000
213,14,1.0000
213,18,1.0000
213,40,1.0000
213,126,1.0000
213,169,1.0000
213,239,1.0000
213,275,1.0000
213,351,1.0000
214,0,1.0000
214,1,1.0000
214,2,1.0000
214,3,1.0000
214,6,1.0000
214,8,1.0000
214,10,1.0000
214,24,1.0000
214,78,1.0000
214,234,1.0000
214,330,1.0000
214,333,1.0000
215,0,1.0000
215,1,1.0000
215,2,1.0000
215,3,1.0000
215,5,1.0000
215,11,1.0000
215,19,1.0000
215,26,1.0000
216,0,1.0000
216,1,1.0000
216,2,1.0000
216,3,1.0000
216,4,1.0000
216,7,1.0000
216,8,1.0000
216,26,1.0000
216,93,1.0000
216,96,1.0000
216,98,1.0000
216,137,1.0000
216,211,1.0000
216,386,1.0000
217,0,1.0000
217,1,1.0000
217,2,1.0000
217,3,1.0000
217,6,1.0000
217,8,1.0000
217,13,1.0000
217,14,1.0000
217,19,1.0000
217,32,1.0000
217,35,1.0000
217,55,1.0000
217,254,1.0000
217,374,1.0000
218,0,1.0000
218,1,1.0000
218,2,1.0000
218,3,1.0000
218,5,1.0000
218,6,1.0000
218,10,1.0000
218,14,1.0000
218,209,1.0000
219,0,1.0000
219,4,1.0000
219,8,1.0000
219,32,1.0000
219,34,1.0000
219,39,1.0000
219,254,1.0000
220,0,1.0000
220,1,1.0000
220,2,1.0000
220,3,1.0000
220,4,1.0000
220,27,1.0000
220,29,1.0000
220,154,1.0000
220,159,1.0000
220,209,1.0000
220,237,1.0000
221,0,1.0000
221,1,1.0000
221,2,1.0000
221,3,1.0000
221,5,1.0000
221,18,1.0000
221,27,1.0000
221,104,1.0000
221,315,2.0000
222,0,1.0000
222,1,1.0000
222,2,1.0000
222,3,1.0000
222,4,1.0000
222,8,1.0000
222,11,1.0000
222,38,1.0000
222,98,1.0000
222,195,1.0000
222,205,1.0000
222,365,1.0000
223,0,1.0000
223,1,1.0000
223,2,1.0000
223,3,1.0000
223,4,1.0000
223,16,1.0000
223,33,1.0000
223,276,1.0000
224,0,1.0000
224,1,1.0000
224,2,1.0000
224,3,1.0000
224,5,1.0000
224,20,1.0000
224,382,1.0000
225,0,1.0000
225,1,1.0000
225,2,1.0000
225,3,1.0000
225,4,1.0000
225,9,1.0000
225,31,1.0000
225,190,1.0000
225,256,1.0000
225,382,1.0000
226,0,1.0000
226,1,1.0000
226,2,1.0000
226,3,1.0000
226,4,1.0000
226,6,1.0000
226,8,1.0000
226,10,1.0000
226,19,1.0000
226,33,1.0000
226,59,1.0000
226,107,1.0000
226,162,1.0000
226,353,1.0000
226,360,1.0000
227,0,1.0000
227,1,1.0000
227,2,1.0000
227,3,1.0000
227,5,1.0000
227,52,1.0000
227,95,1.0000
227,113,1.0000
227,220,1.0000
227,234,1.0000
228,0,1.0000
228,1,1.0000
228,2,1.0000
228,3,1.0000
228,4,1.0000
228,5,1.0000
228,7,1.0000
228,17,1.0000
228,55,1.0000
228,146,1.0000
228,227,1.0000
228,242,1.0000
229,0,1.0000
229,1,1.0000
229,2,1.0000
229,3,1.0000
229,4,1.0000
229,19,1.0000
229,50,1.0000
229,185,1.0000
229,237,1.0000
229,267,1.0000
229,332,1.0000
230,0,1.0000
230,1,1.0000
230,2,1.0000
230,3,1.0000
230,4,1.0000
230,5,1.0000
230,7,1.0000
230,10,1.0000
230,30,1.0000
230,320,1.0000
231,0,1.0000
231,1,1.0000
231,2,1.0000
231,6,1.0000
231,8,1.0000
231,9,1.0000
231,12,1.0000
231,14,1.0000
231,15,1.0000
231,29,1.0000
231,154,1.0000
231,208,1.0000
232,0,1.0000
232,1,1.0000
232,2,1.0000
232,3,1.0000
232,4,1.0000
232,32,1.0000
232,36,1.0000
233,0,1.0000
233,1,1.0000
233,2,1.0000
233,3,1.0000
233,4,1.0000
233,7,1.0000
233,36,1.0000
233,38,1.0000
233,42,1.0000
233,248,1.0000
233,344,1.0000
234,0,1.0000
234,1,1.0000
234,2,1.0000
234,3,1.0000
234,6,1.0000
234,8,1.0000
234,14,1.0000
234,95,1.0000
235,0,1.0000
235,1,1.0000
235,2,1.0000
235,3,1.0000
235,5,1.0000
235,12,1.0000
235,17,1.0000
235,24,1.0000
235,25,1.0000
235,183,2.0000
235,279,1.0000
236,0,1.0000
236,3,1.0000
236,4,1.0000
236,11,1.0000
236,15,1.0000
236,29,1.0000
236,299,1.0000
236,343,1.0000
237,0,1.0000
237,1,1.0000
237,2,1.0000
237,3,1.0000
237,6,1.0000
237,8,1.0000
237,9,1.0000
237,11,1.0000
237,35,1.0000
237,38,1.0000
237,297,1.0000
237,380,1.0000
238,0,1.0000
238,4,1.0000
238,8,1.0000
238,31,1.0000
238,32,1.0000
238,34,1.0000
238,36,1.0000
238,39,1.0000
238,242,1.0000
238,254,1.0000
239,0,1.0000
239,1,1.0000
239,2,1.0000
239,3,1.0000
239,4,1.0000
239,6,1.0000
239,8,1.0000
239,10,1.0000
239,18,1.0000
239,27,1.0000
239,84,1.0000
239,97,1.0000
239,161,1.0000
239,168,1.0000
239,195,1.0000
239,205,1.0000
239,365,1.0000
240,0,1.0000
240,1,1.0000
240,2,1.0000
240,3,1.0000
240,5,1.0000
240,50,1.0000
240,240,1.0000
241,0,1.0000
241,1,1.0000
241,2,1.0000
241,3,1.0000
241,4,1.0000
241,10,1.0000
241,13,1.0000
241,17,1.0000
241,24,1.0000
241,133,1.0000
241,140,1.0000
241,183,2.0000
241,184,1.0000
241,209,1.0000
242,0,1.0000
242,1,1.0000
242,2,1.0000
242,3,1.0000
242,5,1.0000
242,14,1.0000
242,16,1.0000
242,96,1.0000
242,155,2.0000
242,218,1.0000
242,239,1.0000
242,241,1.0000
242,248,1.0000
243,0,1.0000
243,1,1.0000
243,2,1.0000
243,3,1.0000
243,4,1.0000
243,6,1.0000
243,8,1.0000
243,10,1.0000
243,11,1.0000
243,18,1.0000
243,26,1.0000
243,35,1.0000
243,313,1.0000
244,0,1.0000
244,1,1.0000
244,2,1.0000
244,3,1.0000
244,14,1.0000
244,50,1.0000
244,166,1.0000
244,191,1.0000
244,358,1.0000
245,0,1.0000
245,1,1.0000
245,2,1.0000
245,3,1.0000
245,4,1.0000
245,5,1.0000
245,33,1.0000
245,129,1.0000
245,224,1.0000
245,260,1.0000
246,0,1.0000
246,1,1.0000
246,2,1.0000
246,3,1.0000
246,6,1.0000
246,8,1.0000
246,11,1.0000
246,14,1.0000
246,19,1.0000
246,33,1.0000
246,117,1.0000
246,175,1.0000
246,370,1.0000
247,0,1.0000
247,1,1.0000
247,2,1.0000
247,3,1.0000
247,4,1.0000
247,6,1.0000
247,26,1.0000
247,78,1.0000
248,0,1.0000
248,1,1.0000
248,2,1.0000
248,3,1.0000
248,12,1.0000
249,0,1.0000
249,1,1.0000
249,2,1.0000
249,3,1.0000
249,5,1.0000
249,20,1.0000
249,24,1.0000
249,41,1.0000
249,382,1.0000
250,0,1.0000
250,1,1.0000
250,2,1.0000
250,3,1.0000
250,23,1.0000
250,30,1.0000
251,0,1.0000
251,1,1.0000
251,2,1.0000
251,3,1.0000
251,5,1.0000
251,83,1.0000
251,85,1.0000
251,91,1.0000
251,116,1.0000
251,163,1.0000
252,0,1.0000
252,1,1.0000
252,2,1.0000
252,3,1.0000
252,4,1.0000
252,5,1.0000
252,8,1.0000
252,11,1.0000
252,195,1.0000
252,205,1.0000
252,234,1.0000
252,344,1.0000
252,360,1.0000
253,0,1.0000
253,1,1.0000
253,2,1.0000
253,3,1.0000
253,5,1.0000
253,10,1.0000
253,26,1.0000
254,0,1.0000
254,1,1.0000
254,2,1.0000
254,3,1.0000
254,14,1.0000
254,163,1.0000
254,211,1.0000
255,0,1.0000
255,1,1.0000
255,2,1.0000
255,3,1.0000
255,5,1.0000
255,8,1.0000
255,10,1.0000
255,26,1.0000
255,287,1.0000
256,0,1.0000
256,1,1.0000
256,2,1.0000
256,3,1.0000
256,5,1.0000
256,13,1.0000
256,33,1.0000
256,239,1.0000
257,0,1.0000
257,1,1.0000
257,2,1.0000
257,3,1.0000
257,5,1.0000
257,7,1.0000
257,46,1.0000
257,106,1.0000
257,213,1.0000
257,231,1.0000
258,0,1.0000
258,1,1.0000
258,2,1.0000
258,3,1.0000
258,11,1.0000
258,13,1.0000
258,14,1.0000
258,16,1.0000
258,19,1.0000
258,22,1.0000
258,48,1.0000
258,87,1.0000
259,0,1.0000
259,1,1.0000
259,2,1.0000
259,3,1.0000
259,6,1.0000
259,8,1.0000
259,11,1.0000
259,17,1.0000
259,26,1.0000
259,162,1.0000
259,244,1.0000
259,316,1.0000
260,0,1.0000
260,1,1.0000
260,2,1.0000
260,9,1.0000
260,14,1.0000
260,78,1.0000
260,312,1.0000
260,313,1.0000
261,0,1.0000
261,1,1.0000
261,2,1.0000
261,3,1.0000
261,4,1.0000
261,6,1.0000
261,8,1.0000
261,11,1.0000
261,19,1.0000
261,24,1.0000
261,56,1.0000
262,0,1.0000
262,1,1.0000
262,2,1.0000
262,3,1.0000
262,6,1.0000
262,12,1.0000
262,27,1.0000
262,328,1.0000
263,0,1.0000
263,1,1.0000
263,2,1.0000
263,5,1.0000
263,14,1.0000
263,24,1.0000
263,42,1.0000
264,0,1.0000
264,1,1.0000
264,2,1.0000
264,3,1.0000
264,5,1.0000
264,11,1.0000
264,13,1.0000
264,14,1.0000
264,20,1.0000
264,95,1.0000
264,155,1.0000
264,290,1.0000
265,0,1.0000
265,1,1.0000
265,2,1.0000
265,3,1.0000
265,6,1.0000
265,8,1.0000
265,11,1.0000
265,14,1.0000
265,19,1.0000
265,93,1.0000
265,134,1.0000
265,197,1.0000
265,281,1.0000
266,0,1.0000
266,1,1.0000
266,2,1.0000
266,3,1.0000
266,6,1.0000
266,8,1.0000
266,11,1.0000
266,14,1.0000
266,33,1.0000
266,113,1.0000
266,166,1.0000
266,200,1.0000
266,241,1.0000
266,275,1.0000
267,0,1.0000
267,1,1.0000
267,2,1.0000
267,3,1.0000
267,6,1.0000
267,8,1.0000
267,52,1.0000
267,54,1.0000
267,175,1.0000
267,207,1.0000
267,370,1.0000
268,0,1.0000
268,1,1.0000
268,2,1.0000
268,3,1.0000
268,4,1.0000
268,5,1.0000
268,6,1.0000
268,33,1.0000
268,132,1.0000
268,155,1.0000
268,169,2.0000
268,354,1.0000
269,0,1.0000
269,1,1.0000
269,2,1.0000
269,3,1.0000
